iter	RMSE
466	0.03326212303
467	0.03325071094
468	0.03322986359
469	0.0332156043
470	0.03320698443
471	0.03319863001
472	0.03318988445
473	0.03317414877
474	0.03316357625
475	0.03316027014
476	0.03314995773
477	0.03313273513
478	0.03312596429
479	0.03311991029
480	0.03310305831
481	0.03309401465
482	0.03308070354
483	0.03306345102
484	0.03305240325
485	0.03303372645
486	0.03303286404
487	0.03301644528
488	0.03300218869
489	0.0329866579
490	0.0329787769
491	0.03297164107
492	0.03295865664
493	0.03294506369
494	0.03293152556
495	0.03292148832
496	0.03291846234
497	0.03290799383
498	0.03288785136
499	0.03288072984
500	0.03286727927
501	0.03285925042
502	0.03284888581
503	0.03284021542
504	0.03281970069
505	0.03279666551
506	0.03278717028
507	0.03277775721
508	0.03275390254
509	0.03274563374
510	0.03273654037
511	0.03272882731
512	0.0327235936
513	0.03271329585
514	0.03270440507
515	0.03269895166
516	0.03268948735
517	0.03267906839
518	0.03267504464
519	0.03266787361
520	0.0326558053
521	0.03263675092
522	0.03260693729
523	0.03259695523
524	0.03258604263
525	0.03257739214
526	0.03257443241
527	0.03256945819
528	0.03256022508
529	0.03252887022
530	0.0325189564
531	0.03251127604
532	0.03249436203
533	0.0324832491
534	0.03247504892
535	0.03246289355
536	0.0324547531
537	0.03244238637
538	0.03243097678
539	0.03241880798
540	0.03241040977
541	0.03240748894
542	0.03240104774
543	0.03238920011
544	0.03238632135
545	0.03238294918
546	0.03237111757
547	0.03235428879
548	0.03234609487
549	0.03234044196
550	0.03232424748
551	0.03231697229
552	0.03231350819
553	0.03230355956
554	0.03228800427
555	0.03228222624
556	0.0322743205
557	0.03226576776
558	0.03226323068
559	0.03225404878
560	0.03224879955
561	0.03224277967
562	0.03223682828
563	0.03222949674
564	0.03221962598
565	0.03219792083
566	0.03218850419
567	0.03218337195
568	0.03217761962
569	0.0321685032
570	0.03216279798
571	0.03215313847
572	0.03214441797
573	0.03213967712
574	0.03213345818
575	0.03212352852
576	0.03212024496
577	0.03211414942
578	0.03210079061
579	0.03209548327
580	0.03208832367
581	0.03208368145
582	0.03207170693
583	0.03206275126
584	0.03205242881
585	0.03204655625
586	0.03204089557
587	0.03203007428
588	0.03202105329
589	0.03200835059
590	0.0319877061
591	0.03197553976
592	0.03196993116
593	0.03196205994
594	0.0319564648
595	0.0319424735
596	0.03193015085
597	0.03192073407
598	0.03191513717
599	0.03191080137
600	0.03190485278
601	0.03189381465
602	0.03188442208
603	0.03187396678
604	0.03187071004
605	0.03185739676
606	0.03184461889
607	0.03183426723
608	0.0318280878
609	0.03181726233
610	0.0318124375
611	0.03180376769
612	0.03179019974
613	0.03178252026
614	0.03178178735
615	0.03176675056
616	0.03176127031
617	0.03175722062
618	0.03175321605
619	0.03173656135
620	0.03172939984
621	0.03172670107
622	0.03172013966
623	0.0317096071
624	0.03170579818
625	0.03170092213
626	0.03169580019
627	0.03167551334
628	0.03167337797
629	0.03166607377
630	0.03165895025
631	0.0316453775
632	0.03163419695
633	0.03161922605
634	0.03161178227
635	0.03160088061
636	0.03159432113
637	0.0315870699
638	0.03157224989
639	0.03155549924
640	0.0315474605
641	0.03154473742
642	0.03153938876
643	0.03153287677
644	0.031521732
645	0.03151119072
646	0.0315049651
647	0.03148953516
648	0.03148221724
649	0.03148068407
650	0.03147607962
651	0.03146712063
652	0.03145497048
653	0.03145084201
654	0.03144350909
655	0.03144122262
656	0.03142483713
657	0.03141904815
658	0.03141456191
659	0.03140595876
660	0.03140235279
661	0.03139373853
662	0.03138997186
663	0.03138744154
664	0.03138205075
665	0.03137366545
666	0.03136889612
667	0.03136220086
668	0.03134970754
669	0.03134197557
670	0.03133490584
671	0.03133119918
672	0.03132955913
673	0.03132149462
674	0.03130712583
675	0.03130165934
676	0.0312973857
677	0.03129529878
678	0.03128966861
679	0.03127992818
680	0.03127278042
681	0.03126839112
682	0.03126772284
683	0.03126127094
684	0.03125371529
685	0.03124995772
686	0.03124257671
687	0.03123583515
688	0.03123265527
689	0.03122871631
690	0.03122575578
691	0.03122040072
692	0.03121272015
693	0.03120146384
694	0.03119501817
695	0.03119052701
696	0.03118449071
697	0.03117768187
698	0.03116682893
699	0.03116225288
700	0.03115756057
701	0.03115300661
702	0.03115068652
703	0.03114757614
704	0.03114071742
705	0.03113626254
706	0.03112685974
707	0.03112070631
708	0.03111283
709	0.03110904248
710	0.03110447639
711	0.03109610021
712	0.03109342623
713	0.03108606984
714	0.03107992825
715	0.03106849274
716	0.03106417565
717	0.03105068512
718	0.03104634795
719	0.03104282455
720	0.03103298202
721	0.03102458446
722	0.03102010578
723	0.03101749563
724	0.03100799429
725	0.0309983256
726	0.03098350883
727	0.03097812225
728	0.03097277433
729	0.03095271276
730	0.03094486463
731	0.03094206863
732	0.03093693596
733	0.03092716036
734	0.03091126559
735	0.03090370809
736	0.03090112952
737	0.0308975969
738	0.03089170869
739	0.03088177645
740	0.0308725645
741	0.03086711025
742	0.03086070406
743	0.03085671371
744	0.03085179499
745	0.03085153386
746	0.03083095911
747	0.03082585974
748	0.03081319695
749	0.03081096815
750	0.03080550912
751	0.03079795207
752	0.03078796025
753	0.03078678048
754	0.03078162316
755	0.03077594985
756	0.03075818057
757	0.03075214198
758	0.03074901752
759	0.03074176143
760	0.03074117579
761	0.03073716707
762	0.0307328638
763	0.03072896789
764	0.03071711945
765	0.0307121454
766	0.03071117848
767	0.03070617189
768	0.03069227073
769	0.0306877598
770	0.0306847876
771	0.03067069518
772	0.03066572683
773	0.0306618288
774	0.03065802418
775	0.03065378135
776	0.0306494484
777	0.03064269686
778	0.03063980766
779	0.03063350799
780	0.03063170401
781	0.03062428351
782	0.03062251644
783	0.03061576111
784	0.030608731
785	0.03060791444
786	0.03059251877
787	0.03058316517
788	0.03056449723
789	0.03056395213
790	0.0305597531
791	0.03055571326
792	0.03054168581
793	0.03053831781
794	0.03052220398
795	0.03050876269
796	0.03050495247
797	0.0304995359
798	0.03048773273
799	0.03048644273
800	0.03047802847
801	0.03047493654
802	0.03047318296
803	0.03046605183
804	0.0304645134
805	0.03045327671
806	0.03044960958
807	0.03044546242
808	0.03044288478
809	0.03043549332
810	0.03043319464
811	0.03042907127
812	0.03042745131
813	0.03041700225
814	0.03040754119
815	0.0303993174
816	0.03039794265
817	0.03038577129
818	0.03038363131
819	0.03037170011
820	0.03036889957
821	0.03036482023
822	0.03035780737
823	0.03035535942
824	0.03035118402
825	0.03034411323
826	0.03034122593
827	0.03033306439
828	0.03032714937
829	0.03032119767
830	0.03031268588
831	0.03030188925
832	0.03029911443
833	0.03028714311
834	0.03027720493
835	0.0302760535
836	0.03027303084
837	0.03026691419
838	0.03025556484
839	0.0302483466
840	0.03024099443
841	0.03023799368
842	0.03023594353
843	0.03023320322
844	0.03022668923
845	0.03022177092
846	0.03022027867
847	0.03021911782
848	0.03021355831
849	0.03020716965
850	0.03020231967
851	0.03020031194
852	0.03019703002
853	0.03018804438
854	0.0301824421
855	0.03017559014
856	0.03017185021
857	0.030159148
858	0.03015624752
859	0.03015131362
860	0.03014725993
861	0.03014445637
862	0.03013115514
863	0.03013004659
864	0.03012831651
865	0.03012455864
866	0.03011837124
867	0.03011465043
868	0.03010821475
869	0.03010087326
870	0.03009672242
871	0.03009110101
872	0.03008901954
873	0.03008466208
874	0.03007933955
875	0.03007078636
876	0.03006776598
877	0.03006515539
878	0.03006019883
879	0.03005301504
880	0.03005086053
881	0.03004951727
882	0.03004352567
883	0.03003562037
884	0.03002818402
885	0.03002265688
886	0.03002094677
887	0.03001557677
888	0.03001259729
889	0.03000811929
890	0.02999370341
891	0.029990659
892	0.02998092131
893	0.02997499225
894	0.02996973107
895	0.02996298943
896	0.02995946574
897	0.02995282328
898	0.02994131883
899	0.02993540869
900	0.02992990349
901	0.02992487217
902	0.02991927967
903	0.02991342189
904	0.02991031045
905	0.02990955098
906	0.02990717672
907	0.02989788809
908	0.02988341686
909	0.02987894011
910	0.02986441883
911	0.02985834709
912	0.02985226118
913	0.02984158223
914	0.029836572
915	0.02983277927
916	0.02982926643
917	0.02982553433
918	0.02982305958
919	0.02981950698
920	0.02981578942
921	0.02981500386
922	0.02981194356
923	0.02980781344
924	0.029805969
925	0.02980211468
926	0.02979153302
927	0.02978914183
928	0.02978608882
929	0.02977882482
930	0.02977831996
931	0.02977760446
932	0.02977588159
933	0.02977007699
934	0.02975566097
935	0.02975282168
936	0.02975011918
937	0.02974569047
938	0.02974012491
939	0.02972944988
940	0.02972027847
941	0.0297145253
942	0.02971117538
943	0.02970831825
944	0.02970167119
945	0.02969656271
946	0.02969537822
947	0.02969391383
948	0.02968712353
949	0.02967914298
950	0.02967395743
951	0.02966904894
952	0.02966545541
953	0.029663805
954	0.02965509256
955	0.02965067791
956	0.02964775437
957	0.02964346414
958	0.02964105568
959	0.02963604354
960	0.02963096144
961	0.02962769658
962	0.02962353709
963	0.02961953523
964	0.02961433991
965	0.0296096079
966	0.02960381425
967	0.02960068373
968	0.02959637125
969	0.0295931841
970	0.02958528075
971	0.02957885851
972	0.02956976525
973	0.02956717992
974	0.02956694407
975	0.02956530228
976	0.02956025951
977	0.02955714286
978	0.02955129976
979	0.02954970027
980	0.02954474966
981	0.02954318519
982	0.02954150403
983	0.02953777746
984	0.02953466089
985	0.02953033733
986	0.02952438694
987	0.02951916226
988	0.02951733092
989	0.02951104393
990	0.02951032511
991	0.02950183421
992	0.02949616194
993	0.02949487856
994	0.02949126945
995	0.02948085753
996	0.02947608943
997	0.02946902469
998	0.02946458174
999	0.02946062271
1000	0.02945937025
1001	0.02945361265
1002	0.0294468979
1003	0.02944083146
1004	0.02943535391
1005	0.02943274471
1006	0.02943083069
1007	0.02941835127
1008	0.02941387214
1009	0.02940875584
1010	0.02940345225
1011	0.02939884569
1012	0.02939595286
1013	0.02939168165
1014	0.02938556249
1015	0.0293798134
1016	0.02937699945
1017	0.02937558524
1018	0.02937258118
1019	0.02936426798
1020	0.02935672168
1021	0.02935151406
1022	0.02935087968
1023	0.02934487641
1024	0.0293371589
1025	0.02933327158
1026	0.02932991812
1027	0.02932593542
1028	0.02932456186
1029	0.02932400217
1030	0.02932199016
1031	0.02931356043
1032	0.02930615675
1033	0.02929545962
1034	0.02929209273
1035	0.02928637708
1036	0.02927618564
1037	0.02927185134
1038	0.02925984311
1039	0.02925542884
1040	0.02925375092
1041	0.02924885671
1042	0.0292358535
1043	0.02923188066
1044	0.02922773221
1045	0.02921811003
1046	0.02921758121
1047	0.02921598078
1048	0.02920714798
1049	0.02919824773
1050	0.02919422567
1051	0.02918783274
1052	0.02918673979
1053	0.02917938365
1054	0.02917703568
1055	0.02917346853
1056	0.02916936671
1057	0.02916461498
1058	0.02915851247
1059	0.02914894737
1060	0.02914787278
1061	0.02914650838
1062	0.02914425135
1063	0.02912804737
1064	0.02912338697
1065	0.02912058976
1066	0.02911865162
1067	0.02911427402
1068	0.02911005609
1069	0.02910463241
1070	0.02910178505
1071	0.02909817761
1072	0.02909407868
1073	0.02909058855
1074	0.02908955747
1075	0.02908205563
1076	0.02907705427
1077	0.0290703312
1078	0.02906913444
1079	0.02906246325
1080	0.02905939677
1081	0.02905530753
1082	0.02905380704
1083	0.02905176835
1084	0.02904799417
1085	0.02904653162
1086	0.0290420559
1087	0.02903928206
1088	0.02903555023
1089	0.02903317766
1090	0.0290300888
1091	0.02902768993
1092	0.0290257075
1093	0.02902367225
1094	0.02902144463
1095	0.02901860786
1096	0.0290146906
1097	0.02901188557
1098	0.02901131964
1099	0.02901006704
1100	0.02900523407
1101	0.02900235325
1102	0.02899375818
1103	0.02899009152
1104	0.0289896188
1105	0.02898665696
1106	0.02898231659
1107	0.02897959625
1108	0.02897537638
1109	0.02897251206
1110	0.02896993661
1111	0.02896972938
1112	0.02896630032
1113	0.02896095365
1114	0.02895666215
1115	0.02895264318
1116	0.02894807752
1117	0.02894605486
1118	0.02894228559
1119	0.02893830919
1120	0.02893380224
1121	0.02893065587
1122	0.02892481343
1123	0.02892342643
1124	0.02891842586
1125	0.02891375195
1126	0.02891282343
1127	0.02890764575
1128	0.02890430544
1129	0.02889969738
1130	0.02889914997
1131	0.02889656559
1132	0.02889272119
1133	0.02888479225
1134	0.02888160705
1135	0.02887917558
1136	0.02887592504
1137	0.02887358776
1138	0.02886829887
1139	0.02886512806
1140	0.02886107487
1141	0.02885803909
1142	0.02885187568
1143	0.02884811965
1144	0.02884639866
1145	0.02884365196
1146	0.02883794192
1147	0.02883195027
1148	0.02883060806
1149	0.02882860828
1150	0.02882086451
1151	0.02881938525
1152	0.0288181089
1153	0.02881777358
1154	0.02881625884
1155	0.02881057555
1156	0.02880834631
1157	0.02880235699
1158	0.02879293381
1159	0.02879097111
1160	0.02878828873
1161	0.02878449493
1162	0.0287783468
1163	0.02877819026
1164	0.02877583384
1165	0.028773714
1166	0.02877346508
1167	0.02877124138
1168	0.02877007754
1169	0.02876629787
1170	0.02876396801
1171	0.02875764159
1172	0.02875521694
1173	0.02874888116
1174	0.02874523027
1175	0.02874181906
1176	0.02873943788
1177	0.0287373083
1178	0.0287344313
1179	0.02872434256
1180	0.02871767997
1181	0.02871627845
1182	0.02871314276
1183	0.02870897622
1184	0.02870894809
1185	0.02870629771
1186	0.02869995639
1187	0.02869460449
1188	0.02869168861
1189	0.02868990792
1190	0.02868648431
1191	0.02867979995
1192	0.02867468926
1193	0.02867424302
1194	0.02866840412
1195	0.028666135
1196	0.02866351828
1197	0.0286594041
1198	0.02865289132
1199	0.02864274364
1200	0.02864224458
1201	0.02863720667
1202	0.02863180474
1203	0.02862787784
1204	0.02862672509
1205	0.02862586683
1206	0.02862014784
1207	0.02861654964
1208	0.02861387039
1209	0.02860625064
1210	0.02860242765
1211	0.02860071741
1212	0.02859631672
1213	0.02859417222
1214	0.02859264852
1215	0.02858856631
1216	0.02858510144
1217	0.02858482462
1218	0.028580226
1219	0.02857646334
1220	0.02857275777
1221	0.02857242443
1222	0.02856935427
1223	0.02856640058
1224	0.0285638697
1225	0.02855495715
1226	0.02854248845
1227	0.02853889235
1228	0.0285355496
1229	0.02853161753
1230	0.02853146243
1231	0.02852546936
1232	0.02852531012
1233	0.02852267935
1234	0.02852034053
1235	0.02851164953
1236	0.0285079563
1237	0.0285043405
1238	0.02850330423
1239	0.02849826777
1240	0.02849428566
1241	0.02849229325
1242	0.02848972497
1243	0.02848691788
1244	0.0284801832
1245	0.02847388272
1246	0.0284716455
1247	0.02847121268
1248	0.02846498336
1249	0.02846242026
1250	0.02845668276
1251	0.02845560352
1252	0.02845306962
1253	0.02845001184
1254	0.02844617094
1255	0.02844337678
1256	0.02843800858
1257	0.02843429355
1258	0.02842930241
1259	0.02842131564
1260	0.02840956717
1261	0.02840598275
1262	0.02840236104
1263	0.02839816629
1264	0.0283981414
1265	0.02838944904
1266	0.02838631565
1267	0.02838030196
1268	0.02837735164
1269	0.02837296062
1270	0.02837243594
1271	0.02837048577
1272	0.02836747354
1273	0.02836672434
1274	0.0283667148
1275	0.02836386695
1276	0.02835957301
1277	0.02835125779
1278	0.02834995102
1279	0.02834722258
1280	0.02834533256
1281	0.02834090364
1282	0.02833485667
1283	0.02832919327
1284	0.02832745575
1285	0.02832401141
1286	0.02831983982
1287	0.02831838719
1288	0.0283163367
1289	0.02831544916
1290	0.02831219926
1291	0.0283117632
1292	0.02830968777
1293	0.02830887242
1294	0.02830860462
1295	0.02830762542
1296	0.02830434888
1297	0.02830184636
1298	0.02830036185
1299	0.02829871069
1300	0.02829410181
1301	0.02829213001
1302	0.02829039601
1303	0.0282890706
1304	0.02828099255
1305	0.02827378328
1306	0.0282651352
1307	0.02826211637
1308	0.02825823447
1309	0.02825485831
1310	0.02825245764
1311	0.02824924938
1312	0.02824498894
1313	0.02824339851
1314	0.0282394679
1315	0.02823942501
1316	0.02823417328
1317	0.02823048445
1318	0.02822717192
1319	0.02822287652
1320	0.02821791092
1321	0.02821271703
1322	0.02820254451
1323	0.02819849015
1324	0.02819824573
1325	0.02819349267
1326	0.02818845599
1327	0.02818552929
1328	0.02818336935
1329	0.02818076515
1330	0.02817885559
1331	0.02817231305
1332	0.02816783754
1333	0.02816554543
1334	0.02815985629
1335	0.02815548191
1336	0.02815519394
1337	0.02814906186
1338	0.02814717453
1339	0.02814392831
1340	0.02814223621
1341	0.02814135003
1342	0.02813888053
1343	0.02813462862
1344	0.02813142359
1345	0.02812523226
1346	0.02811516595
1347	0.02811169412
1348	0.028104758
1349	0.02810374821
1350	0.02810212584
1351	0.02809954067
1352	0.02809894957
1353	0.02809508655
1354	0.02808975867
1355	0.02808657165
1356	0.02808602102
1357	0.02808316584
1358	0.02808119534
1359	0.02807504122
1360	0.02807444765
1361	0.02806941001
1362	0.02806786846
1363	0.0280669132
1364	0.02806141071
1365	0.02805767619
1366	0.02805390772
1367	0.02805106219
1368	0.02805088255
1369	0.02804983124
1370	0.02804724523
1371	0.02804364708
1372	0.02804272568
1373	0.02803638241
1374	0.02803255547
1375	0.02803193087
1376	0.02803183317
1377	0.02802824952
1378	0.02802506065
1379	0.0280229153
1380	0.02801948264
1381	0.02801665093
1382	0.0280131811
1383	0.02801227765
1384	0.02800760114
1385	0.02800432004
1386	0.02800297924
1387	0.02799482782
1388	0.02799284802
1389	0.02798893856
1390	0.02798719817
1391	0.02798362891
1392	0.02798049249
1393	0.02797798268
1394	0.02797440734
1395	0.02796998152
1396	0.02795876623
1397	0.02795450174
1398	0.02795304594
1399	0.02794937763
1400	0.02794758159
1401	0.02794643697
1402	0.02794155213
1403	0.02793797602
1404	0.02793518404
1405	0.02793498199
1406	0.02793497658
1407	0.02792995826
1408	0.0279262287
1409	0.02792376807
1410	0.02792266214
1411	0.02792097376
1412	0.0279162932
1413	0.02791385455
1414	0.02790870906
1415	0.02790791952
1416	0.02790092696
1417	0.02789881906
1418	0.02789539505
1419	0.02789134132
1420	0.02788811141
1421	0.0278813715
1422	0.02787586661
1423	0.02787259863
1424	0.02786400022
1425	0.02786140406
1426	0.02785900116
1427	0.02785803647
1428	0.02785295786
1429	0.02784769145
1430	0.02784605414
1431	0.02784424559
1432	0.0278399692
1433	0.02783936881
1434	0.02783413386
1435	0.02783023623
1436	0.02782657323
1437	0.02782452168
1438	0.02782103138
1439	0.02781874677
1440	0.02781609638
1441	0.027813521
1442	0.02781134313
1443	0.02780019566
1444	0.02779963524
1445	0.0277977519
1446	0.02779434149
1447	0.02779405524
1448	0.0277912137
1449	0.02778816707
1450	0.02778520321
1451	0.02778086012
1452	0.02777357682
1453	0.02776715348
1454	0.02776704049
1455	0.02776627396
1456	0.02776611727
1457	0.02776466043
1458	0.0277598499
1459	0.02775577579
1460	0.02775414654
1461	0.02775183427
1462	0.02774696637
1463	0.02774316447
1464	0.02773683302
1465	0.02773178819
1466	0.02772998329
1467	0.02772778446
1468	0.02772368663
1469	0.0277227684
1470	0.0277202747
1471	0.02771662357
1472	0.02771168712
1473	0.02770762001
1474	0.02770494362
1475	0.02770377516
1476	0.02770225577
1477	0.02769821434
1478	0.02769666518
1479	0.02769664856
1480	0.02769155722
1481	0.02769001812
1482	0.02768800224
1483	0.02768298193
1484	0.02768268999
1485	0.02768187675
1486	0.0276793581
1487	0.02767405337
1488	0.02767099609
1489	0.02767014932
1490	0.02766737765
1491	0.02766026249
1492	0.02765751412
1493	0.02765535928
1494	0.02765150625
1495	0.02764660897
1496	0.02764145117
1497	0.02763870016
1498	0.02763560434
1499	0.02763364812
